#%file0_affymetrix-algorithm-param-apt-opt-feat-effect-file=
#%file0_affymetrix-algorithm-param-apt-opt-target-sketch-file=
#%file0_affymetrix-algorithm-param-apt-opt-do-residuals=false
#%file0_affymetrix-algorithm-param-apt-opt-do-feature-effects=false
#%file0_affymetrix-algorithm-param-apt-opt-write-sketch=false
#%file0_affymetrix-algorithm-param-quantification-name=med-polish
#%file0_affymetrix-algorithm-param-quantification-version=1.0
#%file0_affymetrix-algorithm-param-quantification-scale=log2
#%file0_affymetrix-algorithm-param-quantification-type=signal
############################################################
#%file1_name=/home/stefan_l/Diabetes_Postdoc/Hemang_data/Muscle_exercise/lib/NuGOHs1a520180_Hs_Probeset_ID_2_GeneSymbol.txt
#%file1_cols=probeset_id,Gene Symbol,
############################################################
probeset_id	34884_1	34884_2	34885_1	34885_2	34888_1	34888_2	34892_1	34892_2	34893_1	34893_2	34894_1	34894_2	34895_1	34895_2	34896_1	34896_2	34897_1	34897_2	34898_1	34898_2	34899_1	34899_2	34900_1	34900_2	34901_1	34901_2	34902_1	34902_2	34903_1	34903_2	34904_1	34904_2	34905_1	34905_2	34906_1	34906_2	34907_1	34907_2	34908_1	34908_2	34909_1	34909_2	34910_1	34910_2	34912_1	34912_2	34913_1	34913_2	34915_1	34915_2	34919_1	34919_2	34921_1	34921_2	34922_1	34922_2	34923_1	34923_2	34924_1	34924_2	34925_1	34925_2	34926_1	34926_2	34927_1	34927_2	34929_1	34929_2	34930_1	34930_2	34931_1	34931_2	34932_1	34932_2	34933_1	34933_2	34934_1	34934_2	Gene Symbol
NM_153254_at	4.60268	4.61423	4.77749	4.64802	4.64744	4.55092	4.46689	4.69099	4.69108	4.73756	4.60114	4.58233	4.55900	4.64762	4.70277	4.52225	4.67772	4.70923	4.44104	4.75832	4.74415	4.92335	4.70082	4.68498	4.87680	4.41687	4.74149	4.67364	4.34626	4.26353	4.51989	4.68747	4.94701	4.53179	4.61115	4.31511	4.55706	4.71148	4.47613	4.67558	4.58466	4.85440	4.66929	4.66770	4.60901	4.49437	4.59025	4.48951	4.67552	4.59521	4.49253	4.19957	4.70655	4.24613	4.34623	4.44774	4.63382	4.65500	4.40581	4.29960	4.57225	4.37589	4.23975	4.46696	4.51168	4.86477	4.50887	4.65244	4.64458	4.71088	4.22951	4.48199	4.74472	4.75995	4.53108	4.90981	4.43358	4.82007	TTLL10
NM_153339_at	5.53888	5.68638	5.29308	5.16397	5.48565	5.31518	5.76308	5.66731	5.51573	5.57959	5.61137	5.72794	5.76480	5.86652	5.29447	5.79486	5.50957	5.57567	5.66803	5.30248	5.88622	5.55746	5.29208	5.68036	5.84864	5.50365	5.63625	5.57990	5.63485	5.53380	5.49999	5.70642	5.25914	5.58692	5.32288	5.19065	5.61160	5.67819	5.57916	5.73373	5.60307	5.71338	5.69882	5.57738	5.19952	5.61028	5.64810	5.85681	5.63168	5.25227	5.83273	5.87868	5.40739	5.41030	5.72400	5.82685	5.58002	5.63859	5.88715	5.71558	5.47067	5.70255	5.81475	5.66320	5.82636	5.30428	5.92806	5.49325	5.83839	5.14775	5.93185	5.43994	5.56015	5.58582	5.53645	5.28203	5.65947	5.56847	PUSL1
NM_153818_at	5.20617	4.99211	4.92197	5.13217	4.91231	4.81685	5.02009	5.23060	5.31249	5.19838	5.00345	4.91220	5.27471	5.27414	5.14618	5.21749	5.13845	5.14409	5.00602	5.16796	4.89206	4.97547	5.13307	5.08380	5.14143	4.95726	5.07125	5.09595	5.03374	5.27429	5.50987	5.17123	5.11162	4.93995	5.36963	5.43177	5.27218	5.37598	5.35552	5.26802	5.16093	4.99842	5.17395	5.08542	5.23813	5.16739	4.86604	5.29145	5.30263	5.33368	5.36644	5.77183	4.61303	4.40966	4.90382	5.34571	5.08891	5.26907	5.02272	5.14098	4.81138	5.06494	4.64296	5.14361	4.98566	5.32302	5.20367	5.20426	5.37214	5.46488	5.22664	5.39028	5.38064	5.35186	5.23752	5.44022	4.73035	5.15444	PEX10
NM_178545_at	9.05164	9.14373	9.70075	10.17904	10.48883	9.37215	10.08456	10.26505	8.94646	10.18453	10.08383	10.63740	9.40641	8.91503	9.66052	9.59977	9.88826	10.21776	10.51431	9.98900	9.85707	9.71553	10.69383	10.82862	10.04787	9.16590	10.80390	10.80276	10.24300	10.66151	9.45503	9.61751	9.95971	10.03960	9.94236	9.15883	10.37375	10.24635	9.87088	10.32630	10.27111	10.38669	9.79720	9.72507	9.35254	9.96070	10.48927	10.24659	10.01786	9.75656	10.79325	10.22919	9.50326	10.31708	10.42941	10.52952	9.96341	10.10610	9.89533	10.04004	10.51271	10.58324	10.50926	10.50046	10.51570	10.35381	10.51929	10.11256	9.47583	9.12343	9.95959	9.73480	10.07201	10.04428	9.71031	9.01034	10.53372	10.42000	TMEM52
NM_182533_at	6.09597	6.10038	6.20687	6.12936	5.83495	5.92737	6.14545	5.97499	6.12048	5.91276	6.06531	6.11554	6.07584	6.07816	6.16159	6.13514	6.37372	5.94298	5.97790	6.09641	6.11899	6.06758	6.26114	6.24005	6.01916	6.13088	6.36703	6.31362	6.26338	6.14447	6.10081	6.00111	6.16528	5.73800	6.03240	6.18632	5.72234	6.03888	6.06431	6.08724	6.34278	6.26677	6.06694	6.14618	6.70195	6.27093	6.34354	6.22520	6.40393	6.56025	6.16851	6.56822	5.81022	5.81487	5.87682	5.94510	6.14148	6.19565	6.24720	6.19908	6.38118	6.09523	5.77780	5.88029	6.17506	6.69322	6.32144	6.08559	5.96859	6.41843	6.16305	6.11769	5.59463	5.87798	6.22237	6.17971	6.15128	5.94197	C1orf86
NM_182838_at	3.99077	4.07632	4.15677	3.98762	4.23520	4.18732	4.04452	3.93196	3.95103	4.34423	4.13275	4.08845	4.09154	4.06996	4.41760	4.27205	4.33790	3.99969	4.46822	4.57204	4.28466	4.33097	4.05640	4.20712	3.90390	4.13074	4.26277	4.28709	4.07241	4.31616	4.45385	4.48252	4.55164	4.72977	4.30828	4.32156	4.67950	3.86897	4.25637	4.35018	4.26736	4.10758	4.17750	4.07802	4.32261	3.99574	4.37882	4.55849	4.07737	4.03812	4.38845	4.22050	4.31262	4.34596	4.55068	4.78044	4.37882	4.46316	4.48850	4.06322	4.75034	4.87679	5.21314	4.25953	4.47765	4.28189	3.89849	4.05257	4.23734	3.93695	4.32950	4.01887	4.48459	3.97952	4.28466	4.08870	4.08614	4.07599	SLC35E2
NM_194315_at	7.05556	6.71247	6.55809	6.88451	6.83189	6.70747	6.95385	6.93808	6.46426	6.97206	6.71919	6.74058	7.10480	7.15745	7.12731	7.04035	6.93544	6.83014	6.63362	6.82072	6.93428	6.90182	7.06302	7.29433	7.00655	6.88575	6.58295	7.03557	6.90337	7.15819	7.17168	7.17522	6.81663	6.70675	7.23686	7.03028	7.02809	7.16441	7.10412	7.18136	6.88440	6.89806	6.99462	6.95698	6.73289	6.88900	6.98249	6.95362	7.05745	6.96516	6.70304	6.74502	6.93184	6.52610	6.72086	6.99183	6.92398	7.05359	6.97005	6.92355	7.03450	6.73002	7.02829	6.91233	7.03216	7.28807	6.86575	7.19454	6.74454	6.82911	7.08662	7.25552	7.07443	6.95663	6.81433	7.19697	6.58489	6.72991	UBE2J2
NM_194457_at	7.05556	6.71247	6.55809	6.88451	6.83189	6.70747	6.95385	6.93808	6.46426	6.97206	6.71919	6.74058	7.10480	7.15745	7.12731	7.04035	6.93544	6.83014	6.63362	6.82072	6.93428	6.90182	7.06302	7.29433	7.00655	6.88575	6.58295	7.03557	6.90337	7.15819	7.17168	7.17522	6.81663	6.70675	7.23686	7.03028	7.02809	7.16441	7.10412	7.18136	6.88440	6.89806	6.99462	6.95698	6.73289	6.88900	6.98249	6.95362	7.05745	6.96516	6.70304	6.74502	6.93184	6.52610	6.72086	6.99183	6.92398	7.05359	6.97005	6.92355	7.03450	6.73002	7.02829	6.91233	7.03216	7.28807	6.86575	7.19454	6.74454	6.82911	7.08662	7.25552	7.07443	6.95663	6.81433	7.19697	6.58489	6.72991	UBE2J2
NM_194458_at	7.05556	6.71247	6.55809	6.88451	6.83189	6.70747	6.95385	6.93808	6.46426	6.97206	6.71919	6.74058	7.10480	7.15745	7.12731	7.04035	6.93544	6.83014	6.63362	6.82072	6.93428	6.90182	7.06302	7.29433	7.00655	6.88575	6.58295	7.03557	6.90337	7.15819	7.17168	7.17522	6.81663	6.70675	7.23686	7.03028	7.02809	7.16441	7.10412	7.18136	6.88440	6.89806	6.99462	6.95698	6.73289	6.88900	6.98249	6.95362	7.05745	6.96516	6.70304	6.74502	6.93184	6.52610	6.72086	6.99183	6.92398	7.05359	6.97005	6.92355	7.03450	6.73002	7.02829	6.91233	7.03216	7.28807	6.86575	7.19454	6.74454	6.82911	7.08662	7.25552	7.07443	6.95663	6.81433	7.19697	6.58489	6.72991	UBE2J2
NM_198317_at	3.90609	4.03558	3.96528	4.14828	3.79074	4.11458	4.10378	4.08424	4.15409	4.28277	3.95974	3.66315	3.97681	3.77274	4.14091	4.05705	4.09241	3.90559	3.91296	4.20659	3.80526	4.17004	4.22011	4.12930	4.02584	4.28139	3.71910	4.10432	3.80708	4.00365	3.87498	3.95783	4.04019	3.89426	3.89682	3.74880	3.73680	3.96837	4.00500	4.15326	4.06070	4.19460	3.87643	3.90376	3.92528	3.59475	3.83309	3.68200	4.19242	3.95275	3.94326	3.55826	4.03943	3.82753	3.90301	3.69106	4.03234	3.96828	3.96929	3.84703	3.95486	3.61594	3.92634	3.75641	4.11053	4.36969	3.88213	4.08267	3.68747	3.99507	3.91680	3.76083	4.04403	4.01295	3.94348	4.44986	4.17513	4.27832	KLHL17
NM_198576_at	5.69814	5.76941	5.71348	5.83824	5.49906	5.73471	5.78006	5.79284	6.05313	6.19494	5.76674	5.73881	5.64617	5.84509	6.04431	5.74862	6.28644	6.11116	5.89871	5.97147	5.83707	5.82545	5.87738	6.10676	5.86107	5.98997	5.80527	6.05267	6.22408	5.93128	6.10188	6.03091	5.53811	5.59710	5.93559	6.13720	5.53464	5.62696	5.91097	5.94193	6.25906	5.80310	5.30681	5.85817	5.38118	5.58695	5.76467	5.89391	6.07107	6.64789	5.65485	5.73389	5.90767	5.48936	5.43355	5.85360	5.88894	5.77248	5.78424	5.83945	5.88923	5.64170	5.83206	5.70991	5.99524	5.73166	5.81017	6.06729	5.83679	5.86650	6.02952	5.86488	5.80117	6.07138	5.92261	6.07958	5.64493	5.67597	AGRN
NR_026749_at	3.55860	3.41019	3.70487	4.04635	3.74107	3.87799	3.51706	3.73010	3.62251	4.00549	3.70679	3.32790	3.49940	3.54092	3.66915	3.55860	4.29633	3.65679	3.70565	3.69875	3.46141	3.60915	3.75047	3.77069	3.67804	4.04290	3.87980	3.63945	3.66315	3.77710	3.41603	3.60403	3.71117	3.95902	3.53005	3.89541	3.48336	3.96508	3.46996	3.79988	3.74436	3.97197	3.62985	3.70623	3.79634	3.50958	4.07158	3.44506	4.11395	3.77666	3.71352	3.28723	4.14761	3.18946	3.78177	3.42559	3.71899	3.80030	3.63623	3.52945	3.70774	3.64675	3.58655	3.60905	3.62380	4.05409	3.50118	4.15196	3.71015	3.99946	3.40998	3.65981	3.76027	4.00938	3.83617	4.02886	4.05157	3.95190	SKINTL
NR_027693_at	8.11802	8.10754	7.41749	8.20982	7.48530	7.61954	8.18510	7.89392	7.67203	8.20583	8.00154	7.65373	8.03484	8.12722	8.28581	8.14683	8.39024	8.02457	7.76505	7.90885	7.85683	7.71684	8.31449	8.18056	7.82944	7.99164	7.94652	8.41035	7.98964	8.14483	8.07894	8.11154	7.81183	7.76593	7.99130	7.90273	8.10393	7.97296	8.09344	8.20315	7.95846	7.89144	8.19361	8.26705	7.28641	7.52233	7.90480	7.84511	8.34091	8.09454	7.71077	6.60904	7.78778	7.30677	7.79647	7.71804	8.00820	8.18900	7.91177	8.04458	7.68089	7.68872	7.46454	7.91392	7.95425	8.07144	7.98649	8.12148	7.60377	7.44747	7.80116	8.29512	7.77841	8.05107	7.70972	8.09544	7.73434	7.73862	C1orf170
XR_039825_at	8.27455	8.31036	7.66870	8.40962	7.74269	7.79569	8.36614	8.05582	7.86569	8.33761	8.18178	7.82636	8.24517	8.39214	8.49133	8.38412	8.57573	8.23636	7.99428	8.12171	8.01344	7.91322	8.47496	8.34745	8.04812	8.12920	8.12469	8.59841	8.15937	8.34354	8.25708	8.30399	8.02740	7.96865	8.17273	8.09503	8.30059	8.22059	8.35139	8.42814	8.19581	8.09407	8.42168	8.53511	7.39104	7.72790	8.01479	7.99985	8.48925	8.28888	7.96709	6.91276	8.03741	7.52864	8.01414	7.91354	8.22251	8.42277	8.10343	8.23683	7.85937	7.88771	7.84146	8.12296	8.18816	8.30128	8.18162	8.36289	7.79493	7.71389	8.01523	8.46379	8.01928	8.24454	7.86088	8.30933	7.89105	7.95434	C1orf170
XR_039826_at	8.27455	8.31036	7.66870	8.40962	7.74269	7.79569	8.36614	8.05582	7.86569	8.33761	8.18178	7.82636	8.24517	8.39214	8.49133	8.38412	8.57573	8.23636	7.99428	8.12171	8.01344	7.91322	8.47496	8.34745	8.04812	8.12920	8.12469	8.59841	8.15937	8.34354	8.25708	8.30399	8.02740	7.96865	8.17273	8.09503	8.30059	8.22059	8.35139	8.42814	8.19581	8.09407	8.42168	8.53511	7.39104	7.72790	8.01479	7.99985	8.48925	8.28888	7.96709	6.91276	8.03741	7.52864	8.01414	7.91354	8.22251	8.42277	8.10343	8.23683	7.85937	7.88771	7.84146	8.12296	8.18816	8.30128	8.18162	8.36289	7.79493	7.71389	8.01523	8.46379	8.01928	8.24454	7.86088	8.30933	7.89105	7.95434	C1orf170
XR_039827_at	8.11802	8.10754	7.41749	8.20982	7.48530	7.61954	8.18510	7.89392	7.67203	8.20583	8.00154	7.65373	8.03484	8.12722	8.28581	8.14683	8.39024	8.02457	7.76505	7.90885	7.85683	7.71684	8.31449	8.18056	7.82944	7.99164	7.94652	8.41035	7.98964	8.14483	8.07894	8.11154	7.81183	7.76593	7.99130	7.90273	8.10393	7.97296	8.09344	8.20315	7.95846	7.89144	8.19361	8.26705	7.28641	7.52233	7.90480	7.84511	8.34091	8.09454	7.71077	6.60904	7.78778	7.30677	7.79647	7.71804	8.00820	8.18900	7.91177	8.04458	7.68089	7.68872	7.46454	7.91392	7.95425	8.07144	7.98649	8.12148	7.60377	7.44747	7.80116	8.29512	7.77841	8.05107	7.70972	8.09544	7.73434	7.73862	C1orf170
XR_041871_at	5.85594	5.76891	5.65686	5.88420	5.68186	5.96155	5.59987	5.74412	6.17281	5.99223	5.91816	5.85149	5.65530	5.63145	5.86056	5.82645	6.01403	5.94607	5.76036	5.97147	5.55130	5.80886	5.83057	5.90896	6.04604	5.86507	5.76188	5.97285	5.85906	5.55765	5.85153	5.77363	5.98348	5.80181	5.70720	5.32989	5.62274	5.85819	5.68137	6.03581	5.68699	5.84220	5.61762	5.87219	5.75780	5.72502	5.52603	5.50524	5.99117	5.56855	5.80775	5.43229	6.10896	5.36513	5.93496	5.69063	5.80365	5.80194	5.82991	5.94011	5.52292	5.69951	5.44570	5.74852	5.80457	5.98157	5.83066	5.82169	5.95717	5.73756	5.95596	6.01846	6.00019	5.92456	5.83196	6.23228	5.80807	5.80200	FLJ14100
XR_041872_at	5.46673	5.31862	4.99932	5.41398	5.23018	5.43605	5.15356	5.28433	5.74567	5.62990	5.45151	5.46791	5.17932	5.24408	5.42148	5.43547	5.60083	5.49662	5.34100	5.63597	5.09157	5.22411	5.37106	5.38901	5.53469	5.39226	5.35002	5.60173	5.42453	5.01846	5.39215	5.31586	5.49769	5.33466	5.17178	4.99788	5.14666	5.47360	5.18223	5.63379	5.27600	5.35688	5.25817	5.42878	5.31426	5.39845	5.10293	5.05903	5.57645	5.05092	5.46555	4.96892	5.73385	4.89554	5.47621	5.29840	5.30314	5.36866	5.42596	5.57180	5.06325	5.23564	4.98574	5.25587	5.47380	5.65790	5.44975	5.39165	5.51686	5.31378	5.55646	5.68700	5.60261	5.46999	5.33898	5.84570	5.36989	5.41884	FLJ14100
XR_041873_at	5.85594	5.76891	5.65686	5.88420	5.68186	5.96155	5.59987	5.74412	6.17281	5.99223	5.91816	5.85149	5.65530	5.63145	5.86056	5.82645	6.01403	5.94607	5.76036	5.97147	5.55130	5.80886	5.83057	5.90896	6.04604	5.86507	5.76188	5.97285	5.85906	5.55765	5.85153	5.77363	5.98348	5.80181	5.70720	5.32989	5.62274	5.85819	5.68137	6.03581	5.68699	5.84220	5.61762	5.87219	5.75780	5.72502	5.52603	5.50524	5.99117	5.56855	5.80775	5.43229	6.10896	5.36513	5.93496	5.69063	5.80365	5.80194	5.82991	5.94011	5.52292	5.69951	5.44570	5.74852	5.80457	5.98157	5.83066	5.82169	5.95717	5.73756	5.95596	6.01846	6.00019	5.92456	5.83196	6.23228	5.80807	5.80200	FLJ14100
